# ground truth trajectory
# file: 'rgbd_dataset_freiburg2_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1311867271.0567 -0.5237 -1.1111 1.8214 0.6117 -0.5976 0.3762 -0.3565
1311867271.0600 -0.5234 -1.1113 1.8214 0.6118 -0.5975 0.3766 -0.3563
1311867271.0634 -0.5232 -1.1114 1.8214 0.6117 -0.5974 0.3766 -0.3564
1311867271.0667 -0.5230 -1.1114 1.8213 0.6114 -0.5976 0.3766 -0.3566
1311867271.0700 -0.5230 -1.1114 1.8212 0.6114 -0.5978 0.3764 -0.3564
1311867271.0734 -0.5231 -1.1115 1.8213 0.6120 -0.5980 0.3755 -0.3562
1311867271.0767 -0.5225 -1.1117 1.8214 0.6113 -0.5976 0.3769 -0.3565
1311867271.0801 -0.5223 -1.1119 1.8214 0.6115 -0.5973 0.3772 -0.3564
1311867271.0855 -0.5222 -1.1120 1.8214 0.6115 -0.5973 0.3772 -0.3563
1311867271.0867 -0.5220 -1.1120 1.8214 0.6112 -0.5974 0.3773 -0.3566
1311867271.0901 -0.5219 -1.1119 1.8213 0.6112 -0.5975 0.3772 -0.3566
1311867271.0934 -0.5218 -1.1121 1.8213 0.6112 -0.5975 0.3772 -0.3566
1311867271.0967 -0.5216 -1.1124 1.8214 0.6104 -0.5971 0.3785 -0.3573
1311867271.1000 -0.5214 -1.1124 1.8215 0.6104 -0.5972 0.3785 -0.3572
1311867271.1034 -0.5213 -1.1124 1.8214 0.6103 -0.5972 0.3783 -0.3574
1311867271.1067 -0.5211 -1.1126 1.8215 0.6104 -0.5970 0.3785 -0.3573
1311867271.1101 -0.5210 -1.1127 1.8217 0.6104 -0.5972 0.3781 -0.3575
1311867271.1134 -0.5207 -1.1128 1.8215 0.6105 -0.5971 0.3784 -0.3572
1311867271.1168 -0.5205 -1.1128 1.8215 0.6103 -0.5971 0.3785 -0.3575
1311867271.1200 -0.5204 -1.1130 1.8216 0.6104 -0.5970 0.3786 -0.3573
1311867271.1234 -0.5202 -1.1129 1.8214 0.6103 -0.5972 0.3784 -0.3575
1311867271.1267 -0.5200 -1.1132 1.8214 0.6104 -0.5968 0.3788 -0.3573
1311867271.1300 -0.5197 -1.1133 1.8215 0.6105 -0.5965 0.3791 -0.3575
1311867271.1334 -0.5193 -1.1133 1.8215 0.6108 -0.5953 0.3792 -0.3588
1311867271.1367 -0.5191 -1.1134 1.8216 0.6103 -0.5956 0.3792 -0.3591
1311867271.1403 -0.5194 -1.1140 1.8216 0.6109 -0.5962 0.3793 -0.3572
1311867271.1435 -0.5188 -1.1136 1.8215 0.6106 -0.5956 0.3793 -0.3586
1311867271.1467 -0.5190 -1.1142 1.8216 0.6105 -0.5964 0.3792 -0.3575
1311867271.1501 -0.5187 -1.1143 1.8219 0.6113 -0.5966 0.3789 -0.3562
1311867271.1534 -0.5187 -1.1143 1.8217 0.6108 -0.5973 0.3785 -0.3562
1311867271.1568 -0.5180 -1.1139 1.8216 0.6104 -0.5968 0.3786 -0.3576
1311867271.1601 -0.5183 -1.1136 1.8219 0.6109 -0.5974 0.3766 -0.3579
1311867271.1633 -0.5180 -1.1147 1.8216 0.6107 -0.5975 0.3785 -0.3561
1311867271.1668 -0.5174 -1.1142 1.8215 0.6104 -0.5969 0.3785 -0.3576
1311867271.1700 -0.5177 -1.1139 1.8218 0.6109 -0.5974 0.3765 -0.3579
1311867271.1734 -0.5171 -1.1145 1.8214 0.6097 -0.5970 0.3790 -0.3580
1311867271.1768 -0.5169 -1.1146 1.8214 0.6098 -0.5971 0.3789 -0.3579
1311867271.1800 -0.5167 -1.1147 1.8214 0.6098 -0.5970 0.3789 -0.3580
1311867271.1834 -0.5165 -1.1148 1.8214 0.6098 -0.5971 0.3789 -0.3579
1311867271.1868 -0.5166 -1.1148 1.8214 0.6101 -0.5972 0.3782 -0.3580
1311867271.1900 -0.5164 -1.1149 1.8214 0.6101 -0.5972 0.3781 -0.3579
1311867271.1934 -0.5159 -1.1150 1.8213 0.6096 -0.5969 0.3792 -0.3581
1311867271.1967 -0.5156 -1.1150 1.8214 0.6113 -0.5967 0.3779 -0.3570
1311867271.2001 -0.5154 -1.1151 1.8214 0.6110 -0.5967 0.3782 -0.3571
1311867271.2034 -0.5153 -1.1153 1.8213 0.6094 -0.5969 0.3796 -0.3581
1311867271.2067 -0.5151 -1.1154 1.8212 0.6093 -0.5970 0.3797 -0.3581
1311867271.2101 -0.5148 -1.1153 1.8214 0.6107 -0.5968 0.3786 -0.3571
1311867271.2135 -0.5147 -1.1155 1.8213 0.6102 -0.5973 0.3787 -0.3569
1311867271.2167 -0.5145 -1.1155 1.8213 0.6101 -0.5974 0.3787 -0.3570
1311867271.2201 -0.5142 -1.1156 1.8213 0.6102 -0.5974 0.3788 -0.3568
1311867271.2234 -0.5138 -1.1158 1.8213 0.6100 -0.5968 0.3793 -0.3576
1311867271.2267 -0.5135 -1.1158 1.8213 0.6100 -0.5968 0.3794 -0.3575
1311867271.2300 -0.5132 -1.1159 1.8212 0.6097 -0.5969 0.3796 -0.3577
1311867271.2333 -0.5130 -1.1160 1.8211 0.6095 -0.5969 0.3797 -0.3578
1311867271.2368 -0.5128 -1.1160 1.8212 0.6096 -0.5969 0.3797 -0.3577
1311867271.2401 -0.5126 -1.1162 1.8211 0.6094 -0.5970 0.3798 -0.3578
1311867271.2434 -0.5123 -1.1163 1.8210 0.6094 -0.5970 0.3797 -0.3579
1311867271.2473 -0.5121 -1.1164 1.8210 0.6094 -0.5970 0.3796 -0.3578
1311867271.2500 -0.5119 -1.1165 1.8209 0.6095 -0.5971 0.3795 -0.3578
1311867271.2534 -0.5117 -1.1166 1.8208 0.6096 -0.5971 0.3793 -0.3579
1311867271.2568 -0.5115 -1.1167 1.8208 0.6097 -0.5971 0.3792 -0.3578
1311867271.2600 -0.5113 -1.1167 1.8207 0.6097 -0.5970 0.3790 -0.3579
1311867271.2633 -0.5111 -1.1169 1.8208 0.6101 -0.5970 0.3788 -0.3576
1311867271.2667 -0.5110 -1.1166 1.8208 0.6101 -0.5974 0.3777 -0.3581
1311867271.2701 -0.5108 -1.1167 1.8207 0.6102 -0.5974 0.3776 -0.3581
1311867271.2734 -0.5103 -1.1172 1.8205 0.6101 -0.5971 0.3785 -0.3577
1311867271.2767 -0.5101 -1.1172 1.8205 0.6105 -0.5979 0.3777 -0.3566
1311867271.2801 -0.5098 -1.1173 1.8204 0.6104 -0.5979 0.3777 -0.3567
1311867271.2834 -0.5095 -1.1174 1.8204 0.6105 -0.5982 0.3775 -0.3562
1311867271.2868 -0.5092 -1.1175 1.8203 0.6097 -0.5978 0.3785 -0.3572
1311867271.2900 -0.5090 -1.1176 1.8202 0.6096 -0.5984 0.3783 -0.3567
1311867271.2934 -0.5085 -1.1177 1.8202 0.6095 -0.5983 0.3784 -0.3570
1311867271.2967 -0.5082 -1.1177 1.8202 0.6094 -0.5982 0.3785 -0.3570
1311867271.3001 -0.5078 -1.1178 1.8201 0.6093 -0.5982 0.3787 -0.3572
1311867271.3034 -0.5075 -1.1179 1.8201 0.6092 -0.5981 0.3787 -0.3573
1311867271.3068 -0.5071 -1.1179 1.8201 0.6093 -0.5979 0.3788 -0.3574
1311867271.3100 -0.5068 -1.1180 1.8201 0.6090 -0.5980 0.3789 -0.3577
1311867271.3134 -0.5063 -1.1180 1.8201 0.6102 -0.5972 0.3782 -0.3578
1311867271.3167 -0.5063 -1.1178 1.8203 0.6103 -0.5975 0.3770 -0.3583
1311867271.3200 -0.5058 -1.1181 1.8201 0.6105 -0.5976 0.3775 -0.3573
1311867271.3234 -0.5057 -1.1179 1.8203 0.6108 -0.5978 0.3764 -0.3577
1311867271.3267 -0.5054 -1.1179 1.8203 0.6108 -0.5975 0.3764 -0.3582
1311867271.3300 -0.5051 -1.1180 1.8202 0.6109 -0.5975 0.3762 -0.3581
1311867271.3334 -0.5052 -1.1181 1.8201 0.6103 -0.5979 0.3762 -0.3585
1311867271.3367 -0.5049 -1.1182 1.8201 0.6104 -0.5977 0.3763 -0.3587
1311867271.3401 -0.5045 -1.1183 1.8201 0.6104 -0.5977 0.3761 -0.3588
1311867271.3434 -0.5043 -1.1183 1.8201 0.6109 -0.5984 0.3753 -0.3577
1311867271.3467 -0.5040 -1.1184 1.8199 0.6098 -0.5985 0.3761 -0.3584
1311867271.3501 -0.5034 -1.1186 1.8199 0.6100 -0.5978 0.3761 -0.3593
1311867271.3534 -0.5028 -1.1187 1.8199 0.6103 -0.5968 0.3762 -0.3603
1311867271.3567 -0.5025 -1.1187 1.8198 0.6102 -0.5969 0.3762 -0.3605
1311867271.3601 -0.5021 -1.1188 1.8198 0.6101 -0.5969 0.3761 -0.3606
1311867271.3635 -0.5019 -1.1189 1.8197 0.6098 -0.5971 0.3762 -0.3606
1311867271.3668 -0.5015 -1.1189 1.8197 0.6096 -0.5971 0.3762 -0.3608
1311867271.3701 -0.5013 -1.1189 1.8197 0.6099 -0.5980 0.3757 -0.3597
1311867271.3734 -0.4998 -1.1190 1.8195 0.6098 -0.5953 0.3766 -0.3632
1311867271.3767 -0.4995 -1.1190 1.8195 0.6097 -0.5953 0.3767 -0.3633
1311867271.3801 -0.4991 -1.1191 1.8195 0.6098 -0.5951 0.3767 -0.3635
1311867271.3834 -0.5002 -1.1193 1.8195 0.6089 -0.5978 0.3764 -0.3608
1311867271.3867 -0.4999 -1.1193 1.8195 0.6088 -0.5978 0.3764 -0.3610
1311867271.3901 -0.4996 -1.1194 1.8195 0.6088 -0.5976 0.3764 -0.3613
1311867271.3934 -0.4994 -1.1195 1.8195 0.6090 -0.5975 0.3762 -0.3613
1311867271.3968 -0.4990 -1.1196 1.8195 0.6089 -0.5973 0.3764 -0.3616
1311867271.4008 -0.4992 -1.1196 1.8194 0.6088 -0.5984 0.3757 -0.3607
1311867271.4035 -0.4982 -1.1197 1.8194 0.6090 -0.5968 0.3764 -0.3623
1311867271.4068 -0.4979 -1.1198 1.8195 0.6104 -0.5967 0.3751 -0.3615
1311867271.4100 -0.4975 -1.1198 1.8195 0.6104 -0.5964 0.3753 -0.3619
1311867271.4134 -0.4972 -1.1199 1.8195 0.6104 -0.5964 0.3752 -0.3618
1311867271.4168 -0.4969 -1.1200 1.8195 0.6104 -0.5964 0.3751 -0.3618
1311867271.4201 -0.4966 -1.1200 1.8195 0.6103 -0.5964 0.3752 -0.3621
1311867271.4234 -0.4963 -1.1201 1.8195 0.6103 -0.5965 0.3751 -0.3620
1311867271.4267 -0.4960 -1.1202 1.8194 0.6102 -0.5964 0.3751 -0.3622
1311867271.4301 -0.4957 -1.1203 1.8195 0.6102 -0.5963 0.3752 -0.3623
1311867271.4334 -0.4943 -1.1203 1.8194 0.6101 -0.5941 0.3761 -0.3652
1311867271.4368 -0.4951 -1.1204 1.8194 0.6101 -0.5963 0.3752 -0.3626
1311867271.4402 -0.4948 -1.1204 1.8194 0.6101 -0.5962 0.3753 -0.3627
1311867271.4435 -0.4947 -1.1205 1.8194 0.6096 -0.5972 0.3753 -0.3618
1311867271.4468 -0.4944 -1.1206 1.8194 0.6096 -0.5971 0.3752 -0.3620
1311867271.4501 -0.4940 -1.1206 1.8194 0.6095 -0.5970 0.3754 -0.3621
1311867271.4534 -0.4937 -1.1207 1.8194 0.6096 -0.5967 0.3755 -0.3625
1311867271.4568 -0.4936 -1.1207 1.8194 0.6097 -0.5964 0.3753 -0.3629
1311867271.4601 -0.4934 -1.1208 1.8193 0.6089 -0.5964 0.3760 -0.3636
1311867271.4634 -0.4925 -1.1208 1.8193 0.6089 -0.5950 0.3764 -0.3654
1311867271.4667 -0.4922 -1.1209 1.8192 0.6088 -0.5949 0.3765 -0.3657
1311867271.4701 -0.4919 -1.1210 1.8193 0.6088 -0.5949 0.3764 -0.3659
1311867271.4734 -0.4915 -1.1210 1.8192 0.6087 -0.5948 0.3764 -0.3661
1311867271.4767 -0.4912 -1.1210 1.8193 0.6096 -0.5949 0.3755 -0.3654
1311867271.4801 -0.4909 -1.1211 1.8194 0.6096 -0.5948 0.3755 -0.3654
1311867271.4834 -0.4906 -1.1211 1.8192 0.6092 -0.5952 0.3755 -0.3656
1311867271.4867 -0.4903 -1.1211 1.8194 0.6098 -0.5958 0.3748 -0.3643
1311867271.4901 -0.4900 -1.1211 1.8194 0.6100 -0.5960 0.3744 -0.3640
1311867271.4934 -0.4896 -1.1212 1.8193 0.6094 -0.5959 0.3750 -0.3646
1311867271.4968 -0.4893 -1.1212 1.8193 0.6096 -0.5961 0.3746 -0.3643
1311867271.5001 -0.4889 -1.1212 1.8193 0.6095 -0.5960 0.3747 -0.3646
1311867271.5034 -0.4887 -1.1214 1.8192 0.6099 -0.5964 0.3739 -0.3642
1311867271.5067 -0.4882 -1.1213 1.8192 0.6094 -0.5959 0.3749 -0.3648
1311867271.5101 -0.4879 -1.1214 1.8192 0.6094 -0.5958 0.3749 -0.3649
1311867271.5134 -0.4875 -1.1215 1.8191 0.6096 -0.5959 0.3744 -0.3650
1311867271.5168 -0.4873 -1.1214 1.8191 0.6088 -0.5962 0.3751 -0.3649
1311867271.5201 -0.4870 -1.1215 1.8191 0.6088 -0.5960 0.3752 -0.3651
1311867271.5234 -0.4866 -1.1215 1.8191 0.6094 -0.5960 0.3746 -0.3648
1311867271.5267 -0.4863 -1.1216 1.8191 0.6094 -0.5959 0.3746 -0.3649
1311867271.5300 -0.4858 -1.1216 1.8191 0.6097 -0.5948 0.3749 -0.3661
1311867271.5334 -0.4854 -1.1217 1.8190 0.6093 -0.5947 0.3753 -0.3665
1311867271.5368 -0.4851 -1.1217 1.8191 0.6096 -0.5946 0.3750 -0.3663
1311867271.5401 -0.4846 -1.1217 1.8191 0.6094 -0.5946 0.3752 -0.3664
1311867271.5434 -0.4844 -1.1218 1.8190 0.6090 -0.5948 0.3754 -0.3666
1311867271.5467 -0.4839 -1.1218 1.8190 0.6090 -0.5945 0.3757 -0.3667
1311867271.5501 -0.4836 -1.1219 1.8189 0.6086 -0.5948 0.3758 -0.3669
1311867271.5534 -0.4837 -1.1224 1.8191 0.6095 -0.5960 0.3751 -0.3640
1311867271.5568 -0.4828 -1.1220 1.8191 0.6091 -0.5953 0.3754 -0.3656
1311867271.5601 -0.4825 -1.1221 1.8191 0.6091 -0.5951 0.3756 -0.3657
1311867271.5634 -0.4822 -1.1221 1.8190 0.6090 -0.5955 0.3752 -0.3657
1311867271.5667 -0.4818 -1.1222 1.8189 0.6089 -0.5953 0.3754 -0.3660
1311867271.5701 -0.4813 -1.1221 1.8190 0.6093 -0.5949 0.3753 -0.3660
1311867271.5735 -0.4809 -1.1223 1.8190 0.6090 -0.5946 0.3757 -0.3666
1311867271.5768 -0.4805 -1.1223 1.8190 0.6093 -0.5946 0.3754 -0.3664
1311867271.5801 -0.4802 -1.1222 1.8189 0.6091 -0.5946 0.3753 -0.3668
1311867271.5834 -0.4798 -1.1222 1.8189 0.6092 -0.5947 0.3750 -0.3668
1311867271.5868 -0.4797 -1.1223 1.8188 0.6088 -0.5958 0.3750 -0.3657
1311867271.5901 -0.4792 -1.1224 1.8188 0.6085 -0.5958 0.3751 -0.3661
1311867271.5934 -0.4789 -1.1224 1.8187 0.6087 -0.5959 0.3749 -0.3657
1311867271.5968 -0.4785 -1.1224 1.8186 0.6087 -0.5961 0.3748 -0.3656
1311867271.6001 -0.4781 -1.1223 1.8185 0.6084 -0.5964 0.3747 -0.3657
1311867271.6034 -0.4775 -1.1225 1.8185 0.6087 -0.5951 0.3751 -0.3668
1311867271.6068 -0.4772 -1.1225 1.8184 0.6079 -0.5953 0.3757 -0.3673
1311867271.6101 -0.4768 -1.1226 1.8183 0.6079 -0.5953 0.3757 -0.3674
1311867271.6134 -0.4763 -1.1225 1.8182 0.6077 -0.5953 0.3757 -0.3677
1311867271.6167 -0.4758 -1.1224 1.8182 0.6091 -0.5950 0.3745 -0.3670
1311867271.6201 -0.4752 -1.1225 1.8181 0.6087 -0.5945 0.3751 -0.3678
1311867271.6234 -0.4750 -1.1225 1.8182 0.6093 -0.5954 0.3742 -0.3664
1311867271.6267 -0.4746 -1.1225 1.8180 0.6093 -0.5953 0.3740 -0.3667
1311867271.6301 -0.4742 -1.1225 1.8179 0.6093 -0.5953 0.3741 -0.3668
1311867271.6334 -0.4738 -1.1226 1.8179 0.6100 -0.5952 0.3736 -0.3663
1311867271.6367 -0.4733 -1.1227 1.8177 0.6088 -0.5951 0.3747 -0.3673
1311867271.6402 -0.4728 -1.1226 1.8177 0.6096 -0.5950 0.3738 -0.3669
1311867271.6435 -0.4725 -1.1226 1.8175 0.6089 -0.5959 0.3741 -0.3664
1311867271.6467 -0.4720 -1.1226 1.8174 0.6088 -0.5959 0.3742 -0.3663
1311867271.6501 -0.4719 -1.1227 1.8174 0.6088 -0.5970 0.3740 -0.3649
1311867271.6534 -0.4709 -1.1227 1.8173 0.6092 -0.5950 0.3744 -0.3670
1311867271.6568 -0.4705 -1.1227 1.8172 0.6092 -0.5950 0.3745 -0.3670
1311867271.6601 -0.4706 -1.1233 1.8171 0.6097 -0.5958 0.3742 -0.3651
1311867271.6634 -0.4700 -1.1230 1.8170 0.6080 -0.5960 0.3753 -0.3664
1311867271.6667 -0.4694 -1.1229 1.8168 0.6087 -0.5951 0.3751 -0.3670
1311867271.6702 -0.4688 -1.1225 1.8168 0.6084 -0.5961 0.3746 -0.3663
1311867271.6734 -0.4686 -1.1228 1.8166 0.6090 -0.5959 0.3745 -0.3657
1311867271.6768 -0.4680 -1.1229 1.8165 0.6090 -0.5958 0.3745 -0.3660
1311867271.6801 -0.4671 -1.1224 1.8165 0.6094 -0.5959 0.3737 -0.3659
1311867271.6834 -0.4668 -1.1227 1.8163 0.6101 -0.5957 0.3734 -0.3655
1311867271.6868 -0.4664 -1.1229 1.8163 0.6102 -0.5958 0.3735 -0.3650
1311867271.6901 -0.4659 -1.1229 1.8162 0.6101 -0.5959 0.3736 -0.3648
1311867271.6934 -0.4654 -1.1227 1.8159 0.6100 -0.5958 0.3739 -0.3648
1311867271.6967 -0.4651 -1.1229 1.8160 0.6104 -0.5958 0.3735 -0.3647
1311867271.7001 -0.4649 -1.1229 1.8158 0.6099 -0.5967 0.3734 -0.3640
1311867271.7035 -0.4645 -1.1229 1.8157 0.6102 -0.5967 0.3731 -0.3639
1311867271.7067 -0.4641 -1.1227 1.8157 0.6103 -0.5968 0.3725 -0.3642
1311867271.7101 -0.4633 -1.1227 1.8155 0.6096 -0.5956 0.3736 -0.3661
1311867271.7134 -0.4627 -1.1227 1.8154 0.6095 -0.5954 0.3738 -0.3664
1311867271.7167 -0.4624 -1.1227 1.8152 0.6105 -0.5958 0.3731 -0.3648
1311867271.7201 -0.4620 -1.1227 1.8151 0.6105 -0.5959 0.3730 -0.3647
1311867271.7235 -0.4615 -1.1227 1.8150 0.6106 -0.5959 0.3730 -0.3647
1311867271.7267 -0.4609 -1.1226 1.8150 0.6119 -0.5958 0.3719 -0.3638
1311867271.7300 -0.4602 -1.1225 1.8149 0.6114 -0.5957 0.3721 -0.3645
1311867271.7334 -0.4598 -1.1225 1.8148 0.6116 -0.5956 0.3721 -0.3644
1311867271.7367 -0.4591 -1.1223 1.8146 0.6113 -0.5951 0.3723 -0.3654
1311867271.7401 -0.4583 -1.1221 1.8148 0.6109 -0.5949 0.3730 -0.3657
1311867271.7434 -0.4580 -1.1220 1.8144 0.6108 -0.5954 0.3725 -0.3655
1311867271.7467 -0.4573 -1.1220 1.8145 0.6114 -0.5946 0.3729 -0.3656
1311867271.7501 -0.4568 -1.1220 1.8144 0.6115 -0.5945 0.3727 -0.3656
1311867271.7534 -0.4563 -1.1218 1.8143 0.6115 -0.5948 0.3725 -0.3655
1311867271.7568 -0.4558 -1.1219 1.8142 0.6114 -0.5935 0.3733 -0.3670
1311867271.7601 -0.4555 -1.1214 1.8139 0.6104 -0.5956 0.3725 -0.3659
1311867271.7634 -0.4553 -1.1220 1.8138 0.6115 -0.5951 0.3721 -0.3652
1311867271.7667 -0.4545 -1.1213 1.8137 0.6104 -0.5955 0.3726 -0.3660
1311867271.7701 -0.4543 -1.1219 1.8136 0.6116 -0.5949 0.3723 -0.3654
1311867271.7734 -0.4537 -1.1218 1.8135 0.6115 -0.5946 0.3724 -0.3658
1311867271.7768 -0.4532 -1.1217 1.8134 0.6119 -0.5950 0.3719 -0.3650
1311867271.7801 -0.4525 -1.1216 1.8134 0.6132 -0.5946 0.3709 -0.3645
1311867271.7834 -0.4519 -1.1216 1.8133 0.6133 -0.5945 0.3708 -0.3647
1311867271.7868 -0.4515 -1.1215 1.8132 0.6135 -0.5945 0.3706 -0.3645
1311867271.7901 -0.4511 -1.1215 1.8129 0.6126 -0.5945 0.3711 -0.3655
1311867271.7934 -0.4506 -1.1215 1.8127 0.6128 -0.5945 0.3709 -0.3655
1311867271.7968 -0.4501 -1.1214 1.8127 0.6131 -0.5947 0.3704 -0.3652
1311867271.8002 -0.4497 -1.1214 1.8126 0.6132 -0.5949 0.3701 -0.3648
1311867271.8034 -0.4493 -1.1214 1.8125 0.6135 -0.5950 0.3698 -0.3644
1311867271.8068 -0.4488 -1.1213 1.8124 0.6136 -0.5951 0.3697 -0.3643
1311867271.8100 -0.4482 -1.1214 1.8121 0.6131 -0.5940 0.3707 -0.3659
1311867271.8134 -0.4476 -1.1213 1.8120 0.6129 -0.5939 0.3709 -0.3662
1311867271.8168 -0.4472 -1.1212 1.8120 0.6134 -0.5949 0.3700 -0.3647
1311867271.8201 -0.4465 -1.1208 1.8117 0.6139 -0.5950 0.3686 -0.3650
1311867271.8234 -0.4460 -1.1207 1.8116 0.6139 -0.5952 0.3685 -0.3648
1311867271.8268 -0.4456 -1.1210 1.8118 0.6147 -0.5947 0.3689 -0.3639
1311867271.8300 -0.4451 -1.1210 1.8118 0.6148 -0.5948 0.3687 -0.3638
1311867271.8334 -0.4448 -1.1210 1.8115 0.6138 -0.5950 0.3693 -0.3644
1311867271.8367 -0.4442 -1.1209 1.8114 0.6137 -0.5951 0.3692 -0.3646
1311867271.8401 -0.4437 -1.1208 1.8112 0.6136 -0.5951 0.3690 -0.3649
1311867271.8434 -0.4432 -1.1209 1.8112 0.6140 -0.5949 0.3690 -0.3646
1311867271.8468 -0.4424 -1.1209 1.8110 0.6135 -0.5937 0.3699 -0.3666
1311867271.8501 -0.4420 -1.1209 1.8111 0.6141 -0.5942 0.3694 -0.3652
1311867271.8535 -0.4413 -1.1209 1.8110 0.6139 -0.5940 0.3696 -0.3657
1311867271.8568 -0.4406 -1.1209 1.8109 0.6139 -0.5936 0.3698 -0.3661
1311867271.8601 -0.4401 -1.1208 1.8108 0.6139 -0.5936 0.3697 -0.3661
1311867271.8634 -0.4396 -1.1208 1.8107 0.6140 -0.5933 0.3697 -0.3665
1311867271.8667 -0.4390 -1.1207 1.8106 0.6141 -0.5932 0.3696 -0.3666
1311867271.8701 -0.4385 -1.1207 1.8105 0.6143 -0.5931 0.3694 -0.3667
1311867271.8734 -0.4380 -1.1207 1.8104 0.6144 -0.5931 0.3692 -0.3666
1311867271.8768 -0.4376 -1.1207 1.8103 0.6145 -0.5932 0.3691 -0.3665
1311867271.8800 -0.4371 -1.1207 1.8101 0.6146 -0.5932 0.3690 -0.3665
1311867271.8834 -0.4366 -1.1207 1.8100 0.6144 -0.5934 0.3689 -0.3665
1311867271.8868 -0.4361 -1.1207 1.8098 0.6145 -0.5932 0.3690 -0.3666
1311867271.8900 -0.4356 -1.1207 1.8097 0.6143 -0.5932 0.3690 -0.3668
1311867271.8934 -0.4350 -1.1207 1.8096 0.6142 -0.5932 0.3691 -0.3669
1311867271.8968 -0.4345 -1.1207 1.8092 0.6128 -0.5929 0.3705 -0.3683
1311867271.9000 -0.4339 -1.1208 1.8093 0.6144 -0.5930 0.3690 -0.3670
1311867271.9035 -0.4334 -1.1209 1.8092 0.6145 -0.5932 0.3688 -0.3668
1311867271.9068 -0.4330 -1.1209 1.8090 0.6132 -0.5931 0.3703 -0.3676
1311867271.9101 -0.4325 -1.1210 1.8090 0.6152 -0.5936 0.3679 -0.3658
1311867271.9134 -0.4320 -1.1210 1.8088 0.6154 -0.5937 0.3677 -0.3654
1311867271.9168 -0.4315 -1.1210 1.8086 0.6148 -0.5938 0.3683 -0.3658
1311867271.9201 -0.4309 -1.1210 1.8085 0.6146 -0.5936 0.3686 -0.3661
1311867271.9234 -0.4302 -1.1211 1.8083 0.6146 -0.5936 0.3687 -0.3660
1311867271.9268 -0.4293 -1.1211 1.8081 0.6147 -0.5920 0.3694 -0.3677
1311867271.9301 -0.4287 -1.1212 1.8079 0.6146 -0.5920 0.3694 -0.3677
1311867271.9334 -0.4282 -1.1212 1.8077 0.6145 -0.5921 0.3696 -0.3677
1311867271.9367 -0.4278 -1.1212 1.8076 0.6149 -0.5929 0.3689 -0.3664
1311867271.9401 -0.4274 -1.1213 1.8075 0.6151 -0.5930 0.3687 -0.3663
1311867271.9435 -0.4270 -1.1214 1.8073 0.6151 -0.5937 0.3683 -0.3655
1311867271.9467 -0.4266 -1.1214 1.8072 0.6154 -0.5938 0.3679 -0.3652
1311867271.9501 -0.4261 -1.1214 1.8070 0.6154 -0.5939 0.3677 -0.3653
1311867271.9534 -0.4257 -1.1214 1.8068 0.6152 -0.5940 0.3678 -0.3652
1311867271.9567 -0.4250 -1.1215 1.8068 0.6154 -0.5938 0.3677 -0.3653
1311867271.9601 -0.4244 -1.1216 1.8066 0.6153 -0.5937 0.3679 -0.3655
1311867271.9635 -0.4239 -1.1216 1.8064 0.6149 -0.5937 0.3682 -0.3658
1311867271.9667 -0.4233 -1.1216 1.8062 0.6148 -0.5937 0.3683 -0.3659
1311867271.9701 -0.4228 -1.1217 1.8061 0.6148 -0.5937 0.3683 -0.3659
1311867271.9734 -0.4222 -1.1217 1.8059 0.6148 -0.5936 0.3684 -0.3659
1311867271.9768 -0.4218 -1.1218 1.8058 0.6150 -0.5938 0.3681 -0.3657
1311867271.9801 -0.4214 -1.1218 1.8056 0.6152 -0.5940 0.3679 -0.3653
1311867271.9834 -0.4209 -1.1218 1.8054 0.6153 -0.5941 0.3676 -0.3652
1311867271.9868 -0.4205 -1.1218 1.8052 0.6154 -0.5940 0.3676 -0.3652
1311867271.9901 -0.4199 -1.1218 1.8050 0.6154 -0.5938 0.3675 -0.3655
1311867271.9934 -0.4194 -1.1218 1.8048 0.6155 -0.5937 0.3675 -0.3656
1311867271.9968 -0.4187 -1.1218 1.8047 0.6155 -0.5936 0.3674 -0.3659
1311867272.0001 -0.4181 -1.1219 1.8045 0.6155 -0.5936 0.3674 -0.3658
1311867272.0034 -0.4176 -1.1219 1.8043 0.6156 -0.5936 0.3671 -0.3659
1311867272.0068 -0.4170 -1.1219 1.8041 0.6158 -0.5938 0.3667 -0.3657
1311867272.0101 -0.4165 -1.1219 1.8039 0.6160 -0.5939 0.3663 -0.3656
1311867272.0134 -0.4161 -1.1219 1.8038 0.6161 -0.5942 0.3659 -0.3653
1311867272.0168 -0.4157 -1.1219 1.8036 0.6164 -0.5944 0.3654 -0.3651
1311867272.0201 -0.4152 -1.1220 1.8034 0.6164 -0.5944 0.3652 -0.3651
1311867272.0234 -0.4148 -1.1220 1.8032 0.6164 -0.5947 0.3650 -0.3649
1311867272.0267 -0.4143 -1.1220 1.8030 0.6164 -0.5948 0.3648 -0.3649
1311867272.0300 -0.4137 -1.1221 1.8028 0.6162 -0.5942 0.3652 -0.3658
1311867272.0334 -0.4131 -1.1221 1.8026 0.6161 -0.5942 0.3652 -0.3660
1311867272.0367 -0.4126 -1.1222 1.8024 0.6161 -0.5942 0.3651 -0.3661
1311867272.0401 -0.4121 -1.1223 1.8023 0.6162 -0.5944 0.3650 -0.3658
